                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     67,                 2.3868,                 5.3445,                 2.4455,                0.40931,                0.12872,                0.13013,                0.07512,                 3.0652,                 5.6672,                 2.8093,              0.0013466,              0.0013466,              0.0013466
                     68,                   2.36,                 5.1849,                 2.3983,                0.18458,                0.15768,                0.14328,                  0.079,                  3.014,                 5.7029,                 2.7753,              0.0013367,              0.0013367,              0.0013367
                     69,                 2.2408,                 5.2013,                 2.3258,                0.40813,                0.14343,                0.13888,                0.08252,                 3.0983,                  5.674,                 2.8455,              0.0013268,              0.0013268,              0.0013268
                     70,                 2.2606,                 5.1526,                 2.3467,                0.33761,                0.14252,                0.12599,                0.07573,                 3.1549,                 5.6663,                 2.8339,              0.0013169,              0.0013169,              0.0013169
                     71,                 2.2604,                  5.064,                 2.3654,                0.30406,                 0.1509,                0.12653,                0.07289,                 3.2901,                 5.6393,                 2.8713,               0.001307,               0.001307,               0.001307
                     72,                 2.2931,                 5.4079,                  2.336,                0.17796,                0.17864,                0.15841,                0.09204,                 3.0502,                 5.5705,                 2.7846,              0.0012971,              0.0012971,              0.0012971
                     73,                 2.3184,                 5.0655,                 2.3655,                0.43012,                0.19977,                 0.1626,                 0.0895,                  2.991,                 5.4974,                 2.7556,              0.0012872,              0.0012872,              0.0012872
                     74,                 2.2365,                 5.1915,                 2.3595,                0.38392,                0.19731,                0.16758,                0.09154,                 3.1028,                 5.4859,                 2.7925,              0.0012773,              0.0012773,              0.0012773
                     75,                 2.2586,                 4.9573,                 2.3459,                0.23991,                0.16861,                0.16015,                0.09468,                 3.1239,                 5.3804,                 2.7636,              0.0012674,              0.0012674,              0.0012674
                     76,                 2.2619,                 4.9003,                 2.3344,                0.26041,                 0.1678,                0.15798,                0.09114,                  3.182,                 5.5813,                 2.8268,              0.0012575,              0.0012575,              0.0012575
                     77,                   2.24,                 4.9302,                 2.3292,                0.31409,                0.16081,                0.14673,                0.08395,                 3.1934,                 5.5133,                 2.8559,              0.0012476,              0.0012476,              0.0012476
                     78,                 2.2625,                 4.7653,                 2.3492,                0.22128,                0.16872,                0.14408,                 0.0805,                 3.1483,                 5.6163,                 2.7839,              0.0012377,              0.0012377,              0.0012377
                     79,                 2.1856,                 4.7921,                  2.307,                0.39286,                0.14973,                0.14623,                0.07824,                 3.1759,                 5.6356,                 2.8412,              0.0012278,              0.0012278,              0.0012278
                     80,                 2.2508,                 4.7223,                 2.3841,                0.31183,                0.16182,                0.15886,                0.08728,                 3.1142,                 5.6942,                 2.8093,              0.0012179,              0.0012179,              0.0012179
                     81,                 2.2634,                 4.5923,                 2.3299,                0.33708,                0.15836,                0.15767,                  0.086,                  3.075,                  5.711,                 2.7972,               0.001208,               0.001208,               0.001208
                     82,                 2.2178,                 4.6121,                 2.3465,                0.32615,                0.18609,                0.16071,                0.09479,                 3.0946,                 5.4993,                 2.8311,              0.0011981,              0.0011981,              0.0011981
                     83,                 2.1883,                 4.5909,                 2.3088,                0.23847,                0.17368,                0.15321,                0.09121,                 3.0188,                  5.648,                 2.7543,              0.0011882,              0.0011882,              0.0011882
                     84,                  2.225,                 4.6435,                 2.2856,                0.22078,                0.17327,                 0.1507,                0.08617,                 3.1461,                 5.4767,                 2.8523,              0.0011783,              0.0011783,              0.0011783
                     85,                 2.1791,                 4.5251,                 2.2579,                0.44038,                0.16542,                0.16197,                0.09519,                 3.0966,                 5.4238,                 2.8128,              0.0011684,              0.0011684,              0.0011684
                     86,                 2.1489,                  4.322,                 2.2597,                0.53367,                0.15291,                0.16981,                0.09432,                  3.124,                 5.3521,                 2.8624,              0.0011585,              0.0011585,              0.0011585
                     87,                 2.1996,                 4.5396,                 2.3351,                0.44666,                0.20472,                 0.1797,                0.10497,                 3.0412,                 5.3304,                 2.7759,              0.0011486,              0.0011486,              0.0011486
                     88,                 2.1467,                 4.3762,                 2.2917,                0.31146,                 0.1988,                0.17353,                0.09759,                 3.2463,                 5.5525,                 2.8153,              0.0011387,              0.0011387,              0.0011387
                     89,                 2.1884,                 4.3611,                 2.3144,                0.39123,                0.15143,                0.16911,                0.09397,                 3.2651,                 5.6259,                 2.8284,              0.0011288,              0.0011288,              0.0011288
